satellite_id,timestamp,orbit_error_m,clock_error_ns,radial_error_m,ephemeris_age_hours
G06,2025-07-10 18:00:00,48302474.95639114,-22516380.26441357,-43841161.63857555,0.0
G07,2025-07-10 18:00:00,9207007.694571879,-6363286.347906143,-1919557.1281709196,0.0
G08,2025-07-10 18:00:00,5674859.5059083635,1957927.9983186335,-342133.0345324599,0.0
G09,2025-07-10 18:00:00,30576345.400299888,11258195.639842335,-17535995.70651578,0.0
G10,2025-07-10 18:00:00,43489759.67198106,-14358286.052894007,-35397288.27847623,0.0
G11,2025-07-10 18:00:00,18107206.647516865,12889819.678514095,-6121682.46511092,0.0
G12,2025-07-10 18:00:00,30585973.881956715,-1957950.7357968714,-17460052.284797505,0.0
G13,2025-07-10 18:00:00,12080397.468094498,-326338.5903811602,-2535784.4932849896,0.0
G14,2025-07-10 18:00:00,24630383.50614603,6852818.065303395,-11397735.892510759,0.0
G15,2025-07-10 18:00:00,51450758.48332934,5710715.800259245,-50132009.005332455,0.0
G16,2025-07-10 18:00:00,38677302.24522007,11747654.073988553,-28044199.5237381,0.0
G17,2025-07-10 18:00:00,41036451.24685204,-23658495.918483533,-31507843.349652022,0.0
G18,2025-07-10 18:00:00,36967008.53401464,9626573.21546747,-25859088.39649344,0.0
G19,2025-07-10 18:00:00,42864806.61476168,4568523.912115918,-34715218.59122535,0.0
G20,2025-07-10 18:00:00,36895436.049943306,-326318.27224669524,-25699463.33687339,0.0
G21,2025-07-10 18:00:00,29861987.246513266,43890653.890467234,-16788515.12799722,0.0
G22,2025-07-10 18:00:00,13410013.457523711,1305283.648484837,-2823419.598180242,0.0
G23,2025-07-10 18:00:00,50894846.693875775,8973924.921647362,-48534256.97207037,0.0
G24,2025-07-10 18:00:00,29064520.8106354,13542468.659622489,-15629216.50376071,0.0
G25,2025-07-10 18:00:00,10944720.389053114,-2121096.5246009203,-2360702.3082033065,0.0
G26,2025-07-10 18:00:00,18607464.451052967,4079071.6778888544,-6740813.741072899,0.0
G27,2025-07-10 18:00:00,26222641.476192832,326336.06165351346,,0.0
G28,2025-07-10 18:00:00,36697545.51217212,-3915889.762829353,-25359820.068385873,0.0
G29,2025-07-10 18:00:00,31029953.253020562,6852819.102817462,-18021037.537366603,0.0
G30,2025-07-10 18:00:00,10469911.723211804,14847781.992256312,-2297447.2358764927,0.0
G31,2025-07-10 18:00:00,33735841.79735839,2121136.5028355275,-21726931.66377956,0.0
G32,2025-07-10 18:00:00,33999152.465372816,16968874.933815762,-21531858.537903853,0.0
G01,2025-07-10 18:15:00,26948603.364784837,11910849.41580767,-13661920.096603185,0.25
G02,2025-07-10 18:15:00,27481648.81084985,12889816.57132038,-13630610.385665264,0.25
G03,2025-07-10 18:15:00,27156501.106361136,-1957935.9949608378,-13809571.508346673,0.25
G04,2025-07-10 18:15:00,49153912.1375732,6037016.227243923,-45542610.38574959,0.25
G05,2025-07-10 18:15:00,36920388.92136855,-1305295.4081493241,-25502525.511745885,0.25
G06,2025-07-10 18:15:00,47208406.106680304,-22516379.80684475,-41888384.67735608,0.25
G07,2025-07-10 18:15:00,10665134.628127253,-6363283.067432624,-2488000.3510495266,0.25
G08,2025-07-10 18:15:00,7435374.321632288,1957927.9134189403,-754041.8845864432,0.25
G09,2025-07-10 18:15:00,29275353.724140566,11258196.4363355,-16061159.82001139,0.25
G10,2025-07-10 18:15:00,43255691.855035074,-14358283.31082895,-34981406.75975085,0.25
G11,2025-07-10 18:15:00,15107249.050080547,12889819.709302932,-4234300.522477379,0.25
G12,2025-07-10 18:15:00,31457653.948684864,-1957948.3237949824,-18468389.00933393,0.25
G13,2025-07-10 18:15:00,13544776.816119542,-326337.3145002977,-3217804.251220804,0.25
G14,2025-07-10 18:15:00,22343322.222567897,6852819.906398428,-9406269.218940062,0.25
G15,2025-07-10 18:15:00,50062155.430050366,5710718.310602205,-47535225.91087838,0.25
G16,2025-07-10 18:15:00,39125840.43698787,11747653.783754792,-28653303.951167192,0.25
G17,2025-07-10 18:15:00,39850919.50643699,-23658494.242967747,-29710810.789396003,0.25
G18,2025-07-10 18:15:00,40031792.59757735,9626571.85119297,-30292354.13594429,0.25
G19,2025-07-10 18:15:00,43060734.93553294,4568523.680263116,-34989788.739318326,0.25
G20,2025-07-10 18:15:00,34336561.24129382,-326319.5115124116,-22258184.438042395,0.25
G21,2025-07-10 18:15:00,28441523.968500618,43890653.85447291,-15230080.249234892,0.25
G22,2025-07-10 18:15:00,10064999.88029932,1305287.1214857372,-1362720.9892527915,0.25
G23,2025-07-10 18:15:00,50977455.60528199,8973926.044052122,-48692980.927764714,0.24333333333333335
G24,2025-07-10 18:15:00,32379632.993619833,13542473.660323905,-19492976.811018415,0.25
G25,2025-07-10 18:15:00,13306407.60985966,-2121093.0971178077,-3467208.9122502767,0.25
G26,2025-07-10 18:15:00,17087545.82773533,4079074.235772589,-5777310.716856925,0.25
G27,2025-07-10 18:15:00,26210332.680143178,326332.0435074603,,0.25
G28,2025-07-10 18:15:00,39417986.544041835,-3915889.851398473,-29256563.174051154,0.25
G29,2025-07-10 18:15:00,29862401.867390994,6852819.963301433,-16674065.257088581,0.25
G30,2025-07-10 18:15:00,13698003.356597459,14847783.550858105,-3770847.9488799255,0.25
G31,2025-07-10 18:15:00,34970373.717858315,2121134.7133506546,-23322973.048051983,0.25
G32,2025-07-10 18:15:00,34639736.33846916,16968877.480458755,-22356085.951482467,0.25
G01,2025-07-10 18:30:00,30065980.794157278,11910849.525833698,-17010435.30022333,0.5
G02,2025-07-10 18:30:00,22312026.304388676,12889821.328326974,-8766887.836379921,0.5
G03,2025-07-10 18:30:00,28054693.536940426,-1957934.777340955,-14745354.710371632,0.5
G04,2025-07-10 18:30:00,50173774.38103092,6037015.779065684,-47465978.068377584,0.5
G05,2025-07-10 18:30:00,35589397.46391635,-1305293.1854191257,-23679406.22055679,0.5
G06,2025-07-10 18:30:00,45554945.39564531,-22516379.468912996,-39014342.52507468,0.5
G07,2025-07-10 18:30:00,13678323.52877251,-6363280.890095747,-3876546.2665514154,0.5
G08,2025-07-10 18:30:00,10272396.170438128,1957928.2491093618,-1686651.9344821647,0.5
G09,2025-07-10 18:30:00,27507525.76615716,11258197.298170386,-14164095.554161929,0.5
G10,2025-07-10 18:30:00,42624671.17964357,-14358280.37110936,-33937740.55779535,0.5
G11,2025-07-10 18:30:00,13963248.90708041,12889819.78063872,-3599683.1008399264,0.5
G12,2025-07-10 18:30:00,32527477.493633285,-1957945.6163656847,-19747575.06368324,0.5
G13,2025-07-10 18:30:00,16008010.412404139,-326335.7233057588,-4573805.311899884,0.5
G14,2025-07-10 18:30:00,20086733.53919186,6852821.761175056,-7633840.643160016,0.5
G15,2025-07-10 18:30:00,48261890.13770579,5710720.693914781,-44236749.95089881,0.5
G16,2025-07-10 18:30:00,39284996.69564819,11747653.746764662,-28840642.519381136,0.5
G17,2025-07-10 18:30:00,38925435.629565425,-23658493.217288412,-28357004.80958783,0.5
G18,2025-07-10 18:30:00,42553334.03904497,9626570.584468093,-34207200.491825126,0.5
G19,2025-07-10 18:30:00,43470343.893253826,4568524.285702563,-35609987.624682166,0.5
G20,2025-07-10 18:30:00,31184168.978746407,-326320.34994212963,-18355425.19311819,0.5
G21,2025-07-10 18:30:00,27785950.51773706,43890653.829858355,-14536828.121632189,0.5
G22,2025-07-10 18:30:00,6815479.579865495,1305290.175234076,-363873.7801175873,0.5
G23,2025-07-10 18:30:00,49910646.77932638,8973927.624700654,-46674433.47437818,0.006666666666666667
G24,2025-07-10 18:30:00,35692203.594976954,13542478.676000997,-23789921.144256398,0.5
G25,2025-07-10 18:30:00,15885860.167043684,-2121089.9144956316,-4906506.227233518,0.5
G26,2025-07-10 18:30:00,16439284.288499905,4079076.619857825,-5418884.00504895,0.5
G27,2025-07-10 18:30:00,26204195.687183075,326327.9727108739,,0.5
G28,2025-07-10 18:30:00,42136038.384060346,-3915889.9722963115,-33428291.788314685,0.5
G29,2025-07-10 18:30:00,29018515.95902456,6852821.128188822,-15733590.683668554,0.5
G30,2025-07-10 18:30:00,18013641.4966434,14847784.873047223,-6342455.181322958,0.5
G31,2025-07-10 18:30:00,36781577.87029874,2121132.5899174483,-25753643.421795398,0.5
G32,2025-07-10 18:30:00,34752457.78138935,16968880.01647393,-22500234.838861667,0.5
G01,2025-07-10 18:45:00,33679057.45529258,11910849.607967867,-21349651.69388484,0.75
G02,2025-07-10 18:45:00,16988401.29644824,12889826.256561698,-4845194.069703022,0.75
G03,2025-07-10 18:45:00,29498854.776316125,-1957933.755002661,-16310513.712536987,0.75
G04,2025-07-10 18:45:00,50975327.630598895,6037014.846164552,-49008808.56959418,0.49444444444444446
G05,2025-07-10 18:45:00,33665125.31928105,-1305291.8483907243,-21166915.217829008,0.75
G06,2025-07-10 18:45:00,43398230.30399046,-22516379.28359672,-35413942.579290465,0.75
G07,2025-07-10 18:45:00,17318620.478316348,-6363278.6235143505,-5998911.102070027,0.75
G08,2025-07-10 18:45:00,13397172.870394371,1957929.0288447735,-3073827.3473615125,0.75
G09,2025-07-10 18:45:00,25311105.735598814,11258198.24287421,-11975268.913099112,0.75
G10,2025-07-10 18:45:00,41624127.16391513,-14358277.41355115,-32338555.14311065,0.75
G11,2025-07-10 18:45:00,15178015.333038231,12889819.950665832,-4261118.883541862,0.75
G12,2025-07-10 18:45:00,33708776.5101149,-1957943.2431294646,-21212710.2814442,0.75
G13,2025-07-10 18:45:00,18953282.861244354,-326333.90793657734,-6506315.171784103,0.75
G14,2025-07-10 18:45:00,18051332.575385593,6852823.638058006,-6199964.113069693,0.75
G15,2025-07-10 18:45:00,46132555.8373994,5710722.401350082,-40465588.9519645,0.75
G16,2025-07-10 18:45:00,39152567.85759369,11747654.293187527,-28600942.938874766,0.75
G17,2025-07-10 18:45:00,38340985.20909654,-23658492.276591074,-27536219.780627705,0.75
G18,2025-07-10 18:45:00,44462482.61402871,9626569.45068428,-37331773.5046195,0.75
G19,2025-07-10 18:45:00,44061192.80171792,4568524.934722943,-36532112.96818347,0.75
G20,2025-07-10 18:45:00,27492673.940756544,-326321.7536948982,-14258913.447964696,0.75
G21,2025-07-10 18:45:00,27994334.54005872,43890653.745909095,-14756280.531544343,0.75
G22,2025-07-10 18:45:00,4352455.19661073,1305293.8764771558,105948.25306147372,0.75
G23,2025-07-10 18:45:00,48575009.45811729,8973929.233034771,-44209791.65127808,0.25666666666666665
G24,2025-07-10 18:45:00,38803546.05742194,13542483.573654084,-28228080.849816397,0.75
G25,2025-07-10 18:45:00,18455528.48621,-2121086.921150427,-6584300.405841036,0.75
G26,2025-07-10 18:45:00,16811999.667352833,4079078.706627653,-5692841.143881973,0.75
G27,2025-07-10 18:45:00,26204347.173308257,326323.9224799268,,0.75
G28,2025-07-10 18:45:00,44682460.67723142,-3915890.037972141,-37589118.30606233,0.75
G29,2025-07-10 18:45:00,28585406.68402221,6852821.94643096,-15262557.516033731,0.75
G30,2025-07-10 18:45:00,22602305.990353577,14847785.890166441,-9840134.742561925,0.75
G31,2025-07-10 18:45:00,38976728.12131776,2121130.2576822843,-28855657.432894472,0.75
G32,2025-07-10 18:45:00,34334908.564758785,16968882.5590299,-21956609.94908754,0.75
G01,2025-07-10 19:00:00,37434968.52588463,11910849.657250745,-26382056.880199686,1.0
G02,2025-07-10 19:00:00,11905755.903875582,12889831.032372173,-2129876.3167988127,1.0
G03,2025-07-10 19:00:00,27253075.837259173,-1957929.1034601338,-13934309.553591548,0.9955555555555555
G04,2025-07-10 19:00:00,51590765.71275308,6037014.192027186,-50207447.23270375,0.24444444444444444
G05,2025-07-10 19:00:00,31183790.9235657,-1305290.2771484116,-18138588.59272769,1.0
G06,2025-07-10 19:00:00,40818613.30285952,-22516379.251865618,-31332433.947151817,1.0
G07,2025-07-10 19:00:00,21086769.300027408,-6363277.542552773,-8718394.447301846,1.0
G08,2025-07-10 19:00:00,16496008.993039098,1957930.1987600627,-4818359.767708549,1.0
G09,2025-07-10 19:00:00,22736655.03492718,11258199.155904291,-9644862.00211072,1.0
G10,2025-07-10 19:00:00,40298034.78271408,-14358274.36645366,-30292113.905933037,1.0
G11,2025-07-10 19:00:00,18220512.18651614,12889820.177099496,-6172758.264326216,1.0
G12,2025-07-10 19:00:00,34915140.22116555,-1957940.6306689202,-22766392.439229384,1.0
G13,2025-07-10 19:00:00,22027344.47258155,-326331.8304661781,-8878047.923312599,1.0
G14,2025-07-10 19:00:00,16478923.081375461,6852825.439788574,-5201392.5973741645,1.0
G15,2025-07-10 19:00:00,43784804.060401596,5710723.065288311,-36487717.27305606,1.0
G16,2025-07-10 19:00:00,38739578.540420264,11747655.487784319,-27957733.638279554,1.0
G17,2025-07-10 19:00:00,38151032.56613744,-23658492.224144775,-27301484.656713348,1.0
G18,2025-07-10 19:00:00,45710498.11972001,9626568.420350667,-39448046.83809133,1.0
G19,2025-07-10 19:00:00,44787819.046038285,4568526.217172209,-37692456.048654,1.0
G20,2025-07-10 19:00:00,23325882.110181715,-326322.2570321538,-10250139.186302247,1.0
G21,2025-07-10 19:00:00,29034394.22516088,43890653.738074526,-15873395.43500165,1.0
G22,2025-07-10 19:00:00,4538601.021484477,1305297.5948319556,15669.62527102526,1.0
G23,2025-07-10 19:00:00,47042046.98845513,8973930.83460111,-41464443.496983945,0.5066666666666667
G24,2025-07-10 19:00:00,41565587.48100343,13542488.306916382,-32501196.797190487,1.0
G25,2025-07-10 19:00:00,20876353.063172065,-2121084.199342668,-8389914.267643109,1.0
G26,2025-07-10 19:00:00,18123203.993596755,4079080.5668739877,-6583614.1520316405,1.0
G27,2025-07-10 19:00:00,26210787.035441387,326319.96561841544,,1.0
G28,2025-07-10 19:00:00,46923941.027869426,-3915890.080837327,-41453865.92926147,1.0
G29,2025-07-10 19:00:00,28610386.943494026,6852822.998316419,-15291659.49854753,1.0
G30,2025-07-10 19:00:00,28292446.10312515,14847786.918345477,-15278514.051357843,0.9955555555555555
G31,2025-07-10 19:00:00,41358718.92131865,2121127.727468365,-32420214.7954555,1.0
G32,2025-07-10 19:00:00,33396659.835564844,16968885.049397018,-20764563.699540537,1.0
G01,2025-07-10 19:15:00,36912107.62854512,11910849.538418924,-25646793.066071518,0.75
G02,2025-07-10 19:15:00,22148834.31004844,12889829.242943684,-8718400.361838933,0.75
G03,2025-07-10 19:15:00,29607638.630271465,-1957928.543906418,-16453735.4715372,0.7455555555555555
G04,2025-07-10 19:15:00,51897314.50067135,6037013.462774235,-50811129.40485175,0.005555555555555556
G05,2025-07-10 19:15:00,31998135.5109327,-1305291.9292972,-19107350.088809565,0.75
G06,2025-07-10 19:15:00,42305332.78563267,-22516379.48721203,-33654967.148535885,0.75
G07,2025-07-10 19:15:00,35055807.28957888,-6363277.874843096,-23544382.975937217,0.75
G08,2025-07-10 19:15:00,21304774.027109247,1957933.729118368,-8226825.335574818,0.75
G09,2025-07-10 19:15:00,20064545.754096124,11258202.103972774,-7487346.146740655,0.75
G10,2025-07-10 19:15:00,40879578.46373721,-14358274.687154017,-31175727.15327161,0.75
G11,2025-07-10 19:15:00,3569853.232211561,12889819.583680438,-178588.79495061724,0.75
G12,2025-07-10 19:15:00,35468562.36403931,-1957934.9775948485,-23540878.44775995,0.75
G13,2025-07-10 19:15:00,18942452.270602874,-326334.49786114943,-6528668.5896065645,0.75
G14,2025-07-10 19:15:00,15156023.846515687,6852827.618701341,-4431072.402274053,0.75
G15,2025-07-10 19:15:00,33896026.55560625,5710720.302854692,-21979927.733302608,0.75
G16,2025-07-10 19:15:00,36406152.311692625,11747655.399158292,-24725692.5223014,0.75
G17,2025-07-10 19:15:00,44269986.904012136,-23658494.478086274,-36914474.03315528,0.75
G18,2025-07-10 19:15:00,44688099.78909412,9626567.925842395,-37724244.17277142,0.75
G19,2025-07-10 19:15:00,40574133.07393144,4568532.740833243,-30877241.801383603,0.75
G20,2025-07-10 19:15:00,24471174.33817261,-326321.74685512664,-11283798.483373767,0.75
G21,2025-07-10 19:15:00,22647648.476564877,43890653.854616,-9659414.701066144,0.75
G22,2025-07-10 19:15:00,14551777.91002603,1305300.4915856135,-3612835.6451262375,0.75
G23,2025-07-10 19:15:00,45107938.177746646,8973932.615737,-38125505.78364667,0.75
G24,2025-07-10 19:15:00,51641505.09962717,13542494.511677688,-50642835.16377126,0.75
G25,2025-07-10 19:15:00,23781238.28772384,-2121078.746170887,-10922075.127918163,0.75
G26,2025-07-10 19:15:00,21361661.71878949,4079081.575620378,-8983607.43368245,0.75
G27,2025-07-10 19:15:00,26203624.84523771,326323.1674158732,,0.75
G28,2025-07-10 19:15:00,46337969.94978248,-3915890.4553857083,-40426168.39249141,0.75
G29,2025-07-10 19:15:00,37488730.99773938,6852825.424423487,-26374887.144337963,0.75
G30,2025-07-10 19:15:00,32452132.915440485,14847787.368827421,-20022969.1944629,0.7455555555555555
G31,2025-07-10 19:15:00,41874413.263289586,2121127.280235332,-33220089.94131222,0.75
G32,2025-07-10 19:15:00,31382544.089718275,16968884.641811598,-18317123.105651677,0.75
G01,2025-07-10 19:30:00,40475547.70257145,11910849.605608767,-30842968.850195065,0.5
G02,2025-07-10 19:30:00,19186505.06791075,12889833.892651815,-6454507.677966403,0.5
G03,2025-07-10 19:30:00,32090909.35544043,-1957928.2157477073,-19339361.831724238,0.4955555555555556
G04,2025-07-10 19:30:00,51879235.967327334,6037012.61359743,-50778567.92885283,0.25555555555555554
G05,2025-07-10 19:30:00,29160339.311758626,-1305290.2200895508,-15845618.690575898,0.5
G06,2025-07-10 19:30:00,39355663.33169288,-22516379.630101208,-29123602.73147238,0.5
G07,2025-07-10 19:30:00,37237024.58515616,-6363279.165838403,-26533113.297085598,0.5
G08,2025-07-10 19:30:00,23118995.486230977,1957935.9261396173,-9748337.852513622,0.5
G09,2025-07-10 19:30:00,17844059.160981167,11258202.973407438,-5911541.771528102,0.5
G10,2025-07-10 19:30:00,39300991.52415185,-14358271.624432143,-28801119.45495191,0.5
G11,2025-07-10 19:30:00,7970108.343616897,12889819.66001261,-1131343.2838122165,0.5
G12,2025-07-10 19:30:00,36256685.08562439,-1957932.7199110491,-24618098.30784881,0.5
G13,2025-07-10 19:30:00,22295134.82356366,-326332.5031229726,-9134577.560977757,0.5
G14,2025-07-10 19:30:00,15268518.779647714,6852829.184721089,-4509016.7302025575,0.5
G15,2025-07-10 19:30:00,32523967.672573186,5710717.984694187,-20244852.586545777,0.5
G16,2025-07-10 19:30:00,35642269.16048133,11747656.716100652,-23661886.10771677,0.5
G17,2025-07-10 19:30:00,44725617.73557783,-23658495.878538378,-37713037.47383968,0.5
G18,2025-07-10 19:30:00,45161467.250774086,9626567.157849569,-38520668.38572477,0.5
G19,2025-07-10 19:30:00,41379715.61389646,4568535.546873913,-32070486.83461706,0.5
G20,2025-07-10 19:30:00,20114163.00280111,-326322.68011089537,-7601953.985244721,0.5
G21,2025-07-10 19:30:00,24484877.855217237,43890653.86326592,-11290072.202700904,0.5
G22,2025-07-10 19:30:00,16612377.839584682,1305304.7208525003,-4873650.669258997,0.5
G23,2025-07-10 19:30:00,43064881.73275158,8973934.193206567,-34750109.37463856,0.5
G24,2025-07-10 19:30:00,51388895.43370939,13542498.452636119,-50241333.078554355,0.5
G25,2025-07-10 19:30:00,25417020.333893806,-2121077.322497657,-12448721.724840999,0.5
G26,2025-07-10 19:30:00,23462443.349258065,4079082.8233572645,-10762723.261107586,0.5
G27,2025-07-10 19:30:00,26205443.690478746,326319.24529050314,,0.5
G28,2025-07-10 19:30:00,47925535.74346747,-3915890.511769219,-43243035.69729839,0.5
G29,2025-07-10 19:30:00,38350341.51689041,6852825.768261315,-27612632.187342357,0.5
G30,2025-07-10 19:30:00,36155153.91984279,14847787.540188555,-24797972.64382555,0.4955555555555556
G31,2025-07-10 19:30:00,44461124.6823884,2121124.5766669903,-37379342.298706986,0.5
G32,2025-07-10 19:30:00,30533223.00423501,16968887.06032159,-17336743.617834486,0.5
G01,2025-07-10 19:45:00,43813560.90108364,11910849.707342288,-36144616.734940216,0.25
G02,2025-07-10 19:45:00,16981968.360946402,12889838.497732941,-5012509.365636343,0.25
G03,2025-07-10 19:45:00,34524107.57668332,-1957928.1138957937,-22396028.433113914,0.24555555555555555
G04,2025-07-10 19:45:00,52121620.04304715,6037012.363646024,-51248575.24715835,0.25
G05,2025-07-10 19:45:00,25837549.48932354,-1305288.6761944464,-12418405.24328047,0.25
G06,2025-07-10 19:45:00,36228151.88471769,-22516379.886695888,-24674345.686851032,0.25
G07,2025-07-10 19:45:00,38811993.110450566,-6363281.592781831,-28817278.56169969,0.25
G08,2025-07-10 19:45:00,24544697.276036393,1957938.419248676,-11032673.591504589,0.25
G09,2025-07-10 19:45:00,16104392.46595786,11258203.748737229,-4811027.636574947,0.25
G10,2025-07-10 19:45:00,37568230.76216743,-14358268.646932732,-26308248.739144683,0.25
G11,2025-07-10 19:45:00,13498270.80375729,12889819.782523645,-3365527.9967483664,0.25
G12,2025-07-10 19:45:00,36789647.03959764,-1957930.5065373005,-25369728.617288038,0.25
G13,2025-07-10 19:45:00,25372084.88129653,-326330.45780400495,-11898959.40876564,0.25
G14,2025-07-10 19:45:00,16254314.713099197,6852830.628329961,-5102947.949697439,0.25
G15,2025-07-10 19:45:00,31941017.865889464,5710714.914309071,-19528770.44539136,0.25
G16,2025-07-10 19:45:00,34657151.85848305,11747658.611617269,-22340463.682597257,0.25
G17,2025-07-10 19:45:00,45388056.749585345,-23658497.912973057,-38870493.87728468,0.25
G18,2025-07-10 19:45:00,44904669.015453145,9626566.589965224,-38075384.39974108,0.25
G19,2025-07-10 19:45:00,42147668.13796427,4568538.497517791,-33230684.786088753,0.25
G20,2025-07-10 19:45:00,15696581.023698434,-326323.6899546489,-4598853.880060393,0.25
G21,2025-07-10 19:45:00,26956890.956555285,43890653.8834497,-13684308.933803894,0.25
G22,2025-07-10 19:45:00,18702201.939931042,1305308.1622840448,-6315681.585688033,0.25
G23,2025-07-10 19:45:00,41056979.32273006,8973935.68859901,-31584391.81958911,0.25
G24,2025-07-10 19:45:00,50336453.95082101,13542501.968400383,-48283750.7151264,0.25
G25,2025-07-10 19:45:00,26623814.17431501,-2121076.38686232,-13643467.649171539,0.25
G26,2025-07-10 19:45:00,25761991.493991256,4079083.740559922,-12888475.952821642,0.25
G27,2025-07-10 19:45:00,26213531.809011206,326315.5049004064,,0.25
G28,2025-07-10 19:45:00,49016196.53621808,-3915890.527731088,-45233220.481129825,0.25
G29,2025-07-10 19:45:00,39308267.70325958,6852826.096420403,-29021388.53207743,0.25
G30,2025-07-10 19:45:00,39307549.639415964,14847787.3860447,-29274800.691066157,0.24555555555555555
G31,2025-07-10 19:45:00,46794115.31934656,2121121.5384262437,-41345668.5837926,0.25
G32,2025-07-10 19:45:00,29272795.797234252,16968889.308035605,-15934196.63523526,0.25
G01,2025-07-10 20:00:00,46768260.97723913,11910849.765657894,-41187883.52981668,0.0
G02,2025-07-10 20:00:00,16019208.002965737,12889843.063035004,-4484790.539599771,0.0
G03,2025-07-10 20:00:00,36766470.08664976,-1957928.2840863285,-25415928.93768942,0.0044444444444444444
G04,2025-07-10 20:00:00,51599477.50458613,6037011.467076092,-50226932.18940665,0.0
G05,2025-07-10 20:00:00,22092728.50908963,-1305287.1156490413,-9060218.376736317,0.0
G06,2025-07-10 20:00:00,33117446.4802769,-22516380.226138704,-20613248.91220248,0.0
G07,2025-07-10 20:00:00,39744896.12786734,-6363284.572162855,-30229823.661537297,0.0
G08,2025-07-10 20:00:00,25557880.919844016,1957941.138468572,-11994441.846325668,0.0
G09,2025-07-10 20:00:00,15146521.82424185,11258204.413013551,-4260386.023018519,0.0
G10,2025-07-10 20:00:00,35783266.157122076,-14358265.737864247,-23861714.827039566,0.0
G11,2025-07-10 20:00:00,18990527.356822077,12889819.962186057,-6727077.053156715,0.0
G12,2025-07-10 20:00:00,37041240.902072355,-1957928.266346973,-25743292.400116958,0.0
G13,2025-07-10 20:00:00,28084995.945669744,-326327.79330794374,-14630487.65608152,0.0
G14,2025-07-10 20:00:00,17909569.055317305,6852831.877691496,-6172627.55997115,0.0
G15,2025-07-10 20:00:00,32232170.750384983,5710711.462674693,-19883519.310454465,0.0
G16,2025-07-10 20:00:00,33503611.13543488,11747660.857128002,-20852921.170479443,0.0
G17,2025-07-10 20:00:00,46203067.33381408,-23658500.478852395,-40305206.581166506,0.0
G18,2025-07-10 20:00:00,43923120.85739062,9626566.202679414,-36416817.71920204,0.0
G19,2025-07-10 20:00:00,42830394.10784957,4568541.7303869035,-34279847.01042403,0.0
G20,2025-07-10 20:00:00,11625770.731037349,-326324.2306023885,-2481793.0835710545,0.0
G21,2025-07-10 20:00:00,29760626.776882242,43890653.839328036,-16678049.58766744,0.0
G22,2025-07-10 20:00:00,20691512.966778446,1305312.01818203,-7843044.2657848075,0.0
G23,2025-07-10 20:00:00,39235170.108382314,8973937.082394065,-28842610.959200427,0.0
G24,2025-07-10 20:00:00,48505783.60854054,13542504.974870035,-44898990.87256182,0.0
G25,2025-07-10 20:00:00,27378334.566486523,-2121075.8820278733,-14423725.222526344,0.0
G26,2025-07-10 20:00:00,28077274.92767025,4079084.2679463387,-15220306.49348531,0.0
G27,2025-07-10 20:00:00,26227741.3790558,326312.0128738719,,0.0
G28,2025-07-10 20:00:00,49569668.21531917,-3915890.5629671174,-46260176.89651862,0.0
G29,2025-07-10 20:00:00,40291810.81119737,6852826.133640774,-30503702.584936757,0.0
G30,2025-07-10 20:00:00,41836950.152258165,14847786.91494136,-33143256.810592912,0.0044444444444444444
G31,2025-07-10 20:00:00,48760997.38126929,2121118.529768293,-44849489.73893071,0.0
G32,2025-07-10 20:00:00,27636964.379237723,16968891.376905516,-14205745.061881974,0.0
G01,2025-07-10 20:15:00,49222214.59685029,11910849.746140929,-45626582.1867308,0.25
G02,2025-07-10 20:15:00,16578424.911110314,12889846.689398063,-4902537.793482411,0.25
G03,2025-07-10 20:15:00,38709310.90507222,-1957928.7117568837,-28192527.210405067,0.2544444444444444
G04,2025-07-10 20:15:00,50778596.81079815,6037010.513665824,-48640963.0385592,0.25
G05,2025-07-10 20:15:00,18001858.103034154,-1305285.400913856,-6000220.793988376,0.25
G06,2025-07-10 20:15:00,30274151.133558832,-22516380.689019125,-17220385.058273662,0.25
G07,2025-07-10 20:15:00,40013688.30347545,-6363288.400627644,-30662326.55964645,0.25
G08,2025-07-10 20:15:00,26142128.80746043,1957944.0354813489,-12571167.444698554,0.25
G09,2025-07-10 20:15:00,15186564.888195278,11258205.058498437,-4296770.807921907,0.25
G10,2025-07-10 20:15:00,34066006.30973248,-14358263.098894361,-21622860.71168356,0.25
G11,2025-07-10 20:15:00,24219712.583241098,12889820.194245074,-10984626.339560883,0.25
G12,2025-07-10 20:15:00,36998179.53238937,-1957926.4925024824,-25711146.525302377,0.25
G13,2025-07-10 20:15:00,30368485.717147965,-326325.424067905,-17141718.65374408,0.25
G14,2025-07-10 20:15:00,19971291.265071828,6852832.893870401,-7645232.210875643,0.25
G15,2025-07-10 20:15:00,33354996.401087236,5710707.7773921145,-21282321.895285744,0.25
G16,2025-07-10 20:15:00,32247560.35598,11747664.005546037,-19300430.504646502,0.25
G17,2025-07-10 20:15:00,47107700.14568841,-23658503.59053804,-41917300.31574092,0.25
G18,2025-07-10 20:15:00,42237779.04842295,9626566.061638635,-33657875.330811694,0.25
G19,2025-07-10 20:15:00,43387697.25472314,4568544.776640746,-35147589.00395855,0.25
G20,2025-07-10 20:15:00,8864622.417998234,-326325.3786665916,-1396948.053541495,0.25
G21,2025-07-10 20:15:00,32644657.15434333,43890653.79981969,-20066143.226744674,0.25
G22,2025-07-10 20:15:00,22489271.918375526,1305315.5800723617,-9355295.603274288,0.25
